GALID,stage,variable,bin_left,bin_right,center,N_usable,N_SF,eligible_usable,survivor_support,f_SF,sum_Sigma_SFR_SF,mean_Sigma_SFR_SF_galaxy,mean_Sigma_SFR_all_HII_galaxy
NGC4254,pre-peak,log_sigma_star,9.5,9.75,9.625,781,505,True,True,0.646606914212548,150.09147438011883,0.29721084035667095,0.19217858435354523
NGC4254,pre-peak,log_sigma_star,9.75,10.0,9.875,131,34,True,True,0.2595419847328244,10.59765650664145,0.31169577960710143,0.08089814127207214
NGC4254,pre-peak,log_sigma_star,10.0,10.25,10.125,18,0,False,False,,0.0,,
NGC4254,pre-peak,log_sigma_star,10.25,10.5,10.375,6,0,False,False,,0.0,,
NGC4254,pre-peak,log_sigma_star,10.5,10.75,10.625,3,0,False,False,,0.0,,
NGC4254,pre-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4254,pre-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,0.0,0.25,0.125,8913,6366,True,True,0.7142376304274655,934.5526558721878,0.14680374738802823,0.10485276067229751
NGC4254,pre-peak,radius_re,0.25,0.5,0.375,26724,23147,True,True,0.866150276904655,2120.4137000311966,0.09160641551955746,0.07934492216850758
NGC4254,pre-peak,radius_re,0.5,0.75,0.625,44549,34119,True,True,0.7658757772340569,2278.9283760721705,0.06679352783118411,0.051155545041912734
NGC4254,pre-peak,radius_re,0.75,1.0,0.875,62216,43714,True,True,0.7026166902404526,2494.686030754551,0.05706835409147072,0.04009717806921935
NGC4254,pre-peak,radius_re,1.0,1.25,1.125,79197,54289,True,True,0.6854931373663143,2254.3634598562753,0.04152523457525973,0.02846526332886694
NGC4254,pre-peak,radius_re,1.25,1.5,1.375,92286,62843,True,True,0.6809591920768047,2348.3669738233307,0.03736879165258391,0.025446622172629985
NGC4254,pre-peak,radius_re,1.5,1.75,1.625,93488,69898,True,True,0.7476681499229848,1680.3577937215962,0.024040141259000204,0.017974047939003895
NGC4254,pre-peak,radius_re,1.75,2.0,1.875,87995,64250,True,True,0.7301551224501392,1467.1854497941176,0.022835571203021286,0.01667350928796088
NGC4254,pre-peak,radius_re,2.0,2.25,2.125,67134,49094,True,True,0.731283701254208,685.489861444918,0.01396280322330464,0.010210770421022404
NGC4254,pre-peak,radius_re,2.25,2.5,2.375,41581,30839,True,True,0.7416608547172988,756.3304975283886,0.024525130436408075,0.018189329201519652
NGC4254,pre-peak,radius_re,2.5,2.75,2.625,18086,14540,True,True,0.8039367466548711,380.01940836383153,0.026136135375779336,0.021011799644135326
NGC4254,pre-peak,radius_re,2.75,3.0,2.875,10921,9551,True,True,0.8745536123065654,114.89530860204198,0.012029662716159772,0.010520584983247136
NGC4254,pre-peak,radius_re,3.0,3.25,3.125,4734,3321,True,True,0.7015209125475285,26.21674501939274,0.007894232164827684,0.005537968952131969
NGC4254,pre-peak,radius_re,3.25,3.5,3.375,52,52,True,True,1.0,0.16088496560696838,0.0030939416462878533,0.0030939416462878533
NGC4254,pre-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4254,pre-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,6.25,6.5,6.375,443,0,True,False,0.0,0.0,,0.0
NGC4294,pre-peak,log_sigma_star,6.5,6.75,6.625,1191,184,True,True,0.15449202350965574,0.6932992057368925,0.0037679304659613724,0.0005821152021300525
NGC4294,pre-peak,log_sigma_star,6.75,7.0,6.875,17014,4581,True,True,0.26924885388503583,5.987048124659736,0.0013069303917615663,0.00035188951008932265
NGC4294,pre-peak,log_sigma_star,7.0,7.25,7.125,33403,13082,True,True,0.39164146932910215,28.02482602540119,0.002142243236921051,0.0008389912889680924
NGC4294,pre-peak,log_sigma_star,7.25,7.5,7.375,34061,21764,True,True,0.6389712574498694,99.30773408085878,0.00456293576919954,0.0029155848061084167
NGC4294,pre-peak,log_sigma_star,7.5,7.75,7.625,19830,14606,True,True,0.7365607665153807,138.57607961307542,0.009487613283107998,0.006988203712207535
NGC4294,pre-peak,log_sigma_star,7.75,8.0,7.875,11120,8592,True,True,0.7726618705035971,165.4211955101239,0.019252932438329134,0.014876006790478768
NGC4294,pre-peak,log_sigma_star,8.0,8.25,8.125,5169,3706,True,True,0.7169665312439544,97.00387932079413,0.02617481902881655,0.01876646920502885
NGC4294,pre-peak,log_sigma_star,8.25,8.5,8.375,1180,962,True,True,0.8152542372881356,27.225596214211954,0.02830103556570889,0.023072539164586403
NGC4294,pre-peak,log_sigma_star,8.5,8.75,8.625,35,35,False,True,,1.0825780626943464,0.030930801791267042,
NGC4294,pre-peak,log_sigma_star,8.75,9.0,8.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,9.0,9.25,9.125,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,9.25,9.5,9.375,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,9.5,9.75,9.625,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,9.75,10.0,9.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,10.0,10.25,10.125,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,10.25,10.5,10.375,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,10.5,10.75,10.625,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,0.0,0.25,0.125,1881,1362,True,True,0.7240829346092504,37.229469604009076,0.027334412337745282,0.019792381501333906
NGC4294,pre-peak,radius_re,0.25,0.5,0.375,5636,4076,True,True,0.723207948899929,80.082674631816,0.019647368653536803,0.01420913318520511
NGC4294,pre-peak,radius_re,0.5,0.75,0.625,9376,6919,True,True,0.73794795221843,136.56475089293906,0.019737642851992927,0.014565353124246913
NGC4294,pre-peak,radius_re,0.75,1.0,0.875,13138,9017,True,True,0.6863297305525955,93.61321439711216,0.010381858089953662,0.00712537786551318
NGC4294,pre-peak,radius_re,1.0,1.25,1.125,16858,11387,True,True,0.6754656542887649,96.3099847858323,0.008457889240874006,0.005713013689988866
NGC4294,pre-peak,radius_re,1.25,1.5,1.375,20413,14529,True,True,0.7117523147014158,80.85193988468241,0.005564866121872284,0.0039608063432460885
NGC4294,pre-peak,radius_re,1.5,1.75,1.625,22827,12395,True,True,0.5429973277259386,25.556221716080884,0.0020618170000872033,0.0011195611213072627
NGC4294,pre-peak,radius_re,1.75,2.0,1.875,18885,5618,True,True,0.2974847762774689,9.705531038291536,0.0017275776145054354,0.0005139280401531128
NGC4294,pre-peak,radius_re,2.0,2.25,2.125,10036,1707,True,True,0.170087684336389,3.050450451118451,0.0017870242830219398,0.0003039508221520976
NGC4294,pre-peak,radius_re,2.25,2.5,2.375,3693,502,True,True,0.13593284592472243,0.35799875567446704,0.0007131449316224443,9.693982011223045e-05
NGC4294,pre-peak,radius_re,2.5,2.75,2.625,703,0,True,False,0.0,0.0,,0.0
NGC4294,pre-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4294,pre-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4321,pre-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4321,pre-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4321,pre-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4321,pre-peak,log_sigma_star,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4321,pre-peak,log_sigma_star,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4321,pre-peak,log_sigma_star,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4321,pre-peak,log_sigma_star,7.25,7.5,7.375,8598,5382,True,True,0.6259595254710397,22.84405681360696,0.004244529322483642,0.0026569035605497745
NGC4321,pre-peak,log_sigma_star,7.5,7.75,7.625,92263,44272,True,True,0.47984565860637524,294.27163603076866,0.006646901789636083,0.0031894869669398204
NGC4321,pre-peak,log_sigma_star,7.75,8.0,7.875,263425,129942,True,True,0.4932789218942773,1911.3952753329932,0.01470960332558367,0.007255937269936389
NGC4321,pre-peak,log_sigma_star,8.0,8.25,8.125,253422,136360,True,True,0.5380748317036406,3562.539303915895,0.026125984921647805,0.014057734939807495
NGC4321,pre-peak,log_sigma_star,8.25,8.5,8.375,118342,47157,True,True,0.398480674654814,1972.933985790083,0.04183756358101836,0.016671460561677873
NGC4321,pre-peak,log_sigma_star,8.5,8.75,8.625,34093,5022,True,True,0.14730296541812102,308.8947685983816,0.06150831712432927,0.009060357510291895
NGC4321,pre-peak,log_sigma_star,8.75,9.0,8.875,12741,3471,True,True,0.2724275959500824,599.6529522730115,0.17276086207807878,0.047064826330194764
NGC4321,pre-peak,log_sigma_star,9.0,9.25,9.125,3598,2296,True,True,0.6381322957198443,872.4214066985661,0.37997448026941033,0.2424739874092735
NGC4321,pre-peak,log_sigma_star,9.25,9.5,9.375,1895,1221,True,True,0.6443271767810026,530.1448815565692,0.4341890921839224,0.2797598319559732
NGC4321,pre-peak,log_sigma_star,9.5,9.75,9.625,838,173,True,True,0.2064439140811456,59.24000182405314,0.34242775620839966,0.07069212628168632
NGC4321,pre-peak,log_sigma_star,9.75,10.0,9.875,326,6,True,False,0.018404907975460124,1.245784098889617,0.2076306831482695,0.0038214236162258186
NGC4321,pre-peak,log_sigma_star,10.0,10.25,10.125,131,0,True,False,0.0,0.0,,0.0
NGC4321,pre-peak,log_sigma_star,10.25,10.5,10.375,50,0,True,False,0.0,0.0,,0.0
NGC4321,pre-peak,log_sigma_star,10.5,10.75,10.625,11,0,False,False,,0.0,,
NGC4321,pre-peak,log_sigma_star,10.75,11.0,10.875,1,0,False,False,,0.0,,
NGC4321,pre-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,0.0,0.25,0.125,52356,11794,True,True,0.22526549010619604,2315.534551179823,0.1963315712379026,0.04422672761822567
NGC4321,pre-peak,radius_re,0.25,0.5,0.375,154502,52354,True,True,0.33885645493262223,1443.2735486948409,0.027567588889002577,0.009341455441967359
NGC4321,pre-peak,radius_re,0.5,0.75,0.625,242934,137175,True,True,0.5646595371582405,3484.3193781992945,0.025400542213955126,0.014342658410100252
NGC4321,pre-peak,radius_re,0.75,1.0,0.875,243194,110950,True,True,0.4562201370099591,2145.152988989079,0.019334411798008825,0.008820747999494555
NGC4321,pre-peak,radius_re,1.0,1.25,1.125,87436,55833,True,True,0.6385584884944416,682.2303620156902,0.012219124209977793,0.007802625486249258
NGC4321,pre-peak,radius_re,1.25,1.5,1.375,9312,7196,True,True,0.772766323024055,65.07322385409024,0.009042971630640669,0.006988103936221031
NGC4321,pre-peak,radius_re,1.5,1.75,1.625,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,1.75,2.0,1.875,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,2.0,2.25,2.125,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,2.25,2.5,2.375,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,2.5,2.75,2.625,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4321,pre-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,6.75,7.0,6.875,1550,0,True,False,0.0,0.0,,0.0
NGC4351,pre-peak,log_sigma_star,7.0,7.25,7.125,4306,801,True,True,0.18601950766372505,1.3768882836391336,0.0017189616524833128,0.00031976040028776906
NGC4351,pre-peak,log_sigma_star,7.25,7.5,7.375,18021,2384,True,True,0.13229010598745908,5.15354507475833,0.0021617219273315142,0.0002859744228821003
NGC4351,pre-peak,log_sigma_star,7.5,7.75,7.625,31195,10174,True,True,0.32614200993749,37.369115263129146,0.0036730013036297567,0.0011979200276688298
NGC4351,pre-peak,log_sigma_star,7.75,8.0,7.875,14261,8650,True,True,0.6065493303414908,52.17598434953051,0.006031905705148036,0.003658648366140559
NGC4351,pre-peak,log_sigma_star,8.0,8.25,8.125,6066,4943,True,True,0.8148697659083416,59.70336052542886,0.012078365471460422,0.009842294844284349
NGC4351,pre-peak,log_sigma_star,8.25,8.5,8.375,2483,2381,True,True,0.9589206604913412,69.93240570402351,0.02937102297523037,0.02816448075071426
NGC4351,pre-peak,log_sigma_star,8.5,8.75,8.625,397,395,True,True,0.9949622166246851,29.713231403771008,0.07522337064245825,0.07484441159640053
NGC4351,pre-peak,log_sigma_star,8.75,9.0,8.875,3,3,False,False,,1.0256337757593559,0.3418779252531186,
NGC4351,pre-peak,log_sigma_star,9.0,9.25,9.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,9.25,9.5,9.375,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,9.5,9.75,9.625,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,9.75,10.0,9.875,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,10.0,10.25,10.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,10.25,10.5,10.375,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,10.5,10.75,10.625,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4351,pre-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,0.0,0.25,0.125,2859,2767,True,True,0.9678209164043372,102.36878547798736,0.03699630844885701,0.03580580114655032
NGC4351,pre-peak,radius_re,0.25,0.5,0.375,8568,6855,True,True,0.8000700280112045,59.22489400639969,0.008639663604142915,0.0069123359017740065
NGC4351,pre-peak,radius_re,0.5,0.75,0.625,14282,7682,True,True,0.5378798487606777,48.732015595654914,0.0063436625352323505,0.003412128245039554
NGC4351,pre-peak,radius_re,0.75,1.0,0.875,18588,7787,True,True,0.4189261889391005,33.45039237957175,0.004295671295694331,0.0017995692048403138
NGC4351,pre-peak,radius_re,1.0,1.25,1.125,20446,2948,True,True,0.14418468160031303,8.95182387840762,0.003036575264046004,0.0004378276376018595
NGC4351,pre-peak,radius_re,1.25,1.5,1.375,10896,1670,True,True,0.15326725403817915,3.6744800455104762,0.0022002874524014826,0.0003372320159242361
NGC4351,pre-peak,radius_re,1.5,1.75,1.625,2577,22,True,True,0.008537058595265812,0.04777299650804571,0.002171499841274805,1.853822138457342e-05
NGC4351,pre-peak,radius_re,1.75,2.0,1.875,66,0,True,False,0.0,0.0,,0.0
NGC4351,pre-peak,radius_re,2.0,2.25,2.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,2.25,2.5,2.375,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,2.5,2.75,2.625,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4351,pre-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,7.0,7.25,7.125,611,0,True,False,0.0,0.0,,0.0
NGC4383,pre-peak,log_sigma_star,7.25,7.5,7.375,6239,856,True,True,0.1372014745952877,2.8383708884412604,0.0033158538416369863,0.00045494003661504414
NGC4383,pre-peak,log_sigma_star,7.5,7.75,7.625,13446,1800,True,True,0.13386880856760375,9.96231131812781,0.005534617398959894,0.0007409126370762911
NGC4383,pre-peak,log_sigma_star,7.75,8.0,7.875,12508,2696,True,True,0.21554205308602495,38.80429847948364,0.014393285786158621,0.00310235836900253
NGC4383,pre-peak,log_sigma_star,8.0,8.25,8.125,7799,2904,True,True,0.3723554301833568,77.56674378561914,0.02671031122094323,0.00994572942500566
NGC4383,pre-peak,log_sigma_star,8.25,8.5,8.375,4865,2528,True,True,0.5196300102774923,189.14449403537435,0.07481981567854998,0.038878621590005005
NGC4383,pre-peak,log_sigma_star,8.5,8.75,8.625,3109,1971,True,True,0.6339659054358314,367.63253780185096,0.18652082080256263,0.11824784104273109
NGC4383,pre-peak,log_sigma_star,8.75,9.0,8.875,2024,1262,True,True,0.6235177865612648,471.919273474354,0.3739455415803122,0.23316169638060968
NGC4383,pre-peak,log_sigma_star,9.0,9.25,9.125,819,446,True,True,0.5445665445665445,319.47492291072734,0.7163114863469223,0.39007927095326905
NGC4383,pre-peak,log_sigma_star,9.25,9.5,9.375,120,56,True,True,0.4666666666666667,83.11572493062157,1.4842093737610995,0.692631041088513
NGC4383,pre-peak,log_sigma_star,9.5,9.75,9.625,9,2,False,False,,6.726295365933058,3.363147682966529,
NGC4383,pre-peak,log_sigma_star,9.75,10.0,9.875,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,10.0,10.25,10.125,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,10.25,10.5,10.375,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,10.5,10.75,10.625,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4383,pre-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,0.0,0.25,0.125,532,322,True,True,0.6052631578947368,382.3460946598019,1.1874102318627389,0.7186956666537629
NGC4383,pre-peak,radius_re,0.25,0.5,0.375,1607,996,True,True,0.6197884256378344,307.03777863724827,0.3082708620855906,0.19106271228204622
NGC4383,pre-peak,radius_re,0.5,0.75,0.625,2678,1554,True,True,0.5802837938760269,484.2684601097909,0.31162706570771614,0.18083213596332745
NGC4383,pre-peak,radius_re,0.75,1.0,0.875,3726,2087,True,True,0.5601180891035964,185.1483506569521,0.0887150697925022,0.04969091536686852
NGC4383,pre-peak,radius_re,1.0,1.25,1.125,4802,2275,True,True,0.4737609329446064,110.2867890329687,0.04847770946504119,0.02296684486317549
NGC4383,pre-peak,radius_re,1.25,1.5,1.375,5879,2096,True,True,0.3565232182343936,59.48762653250418,0.028381501208255812,0.010118664149090692
NGC4383,pre-peak,radius_re,1.5,1.75,1.625,6899,2106,True,True,0.3052616321205972,21.402744312715377,0.010162746587234272,0.003102296610047163
NGC4383,pre-peak,radius_re,1.75,2.0,1.875,7741,1725,True,True,0.2228394264306937,9.538199703383475,0.005529391132396217,0.001232166348454137
NGC4383,pre-peak,radius_re,2.0,2.25,2.125,7963,784,True,True,0.0984553560215999,5.919560768270117,0.007550460163609843,0.0007433832435351145
NGC4383,pre-peak,radius_re,2.25,2.5,2.375,6332,498,True,True,0.0786481364497789,1.594088507780946,0.0032009809393191684,0.0002517511856887154
NGC4383,pre-peak,radius_re,2.5,2.75,2.625,2670,78,True,True,0.029213483146067417,0.15528006911712533,0.0019907701168862223,5.815732925735031e-05
NGC4383,pre-peak,radius_re,2.75,3.0,2.875,695,0,True,False,0.0,0.0,,0.0
NGC4383,pre-peak,radius_re,3.0,3.25,3.125,25,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
